Country,City,latitude,Longitude,Date,Type,UTCTime
Australia,Lord Howe Island,-31.557,159.086,2016-03-27,set,2016-03-27T07:25:57
Australia,Lord Howe Island,-31.557,159.086,2016-03-28,rise,2016-03-27T19:32:15
Australia,Lord Howe Island,-31.557,159.086,2016-03-28,set,2016-03-28T07:24:41
Australia,Lord Howe Island,-31.557,159.086,2016-03-29,rise,2016-03-28T19:32:54
Australia,Lord Howe Island,-31.557,159.086,2016-03-29,set,2016-03-29T07:23:26
Australia,Lord Howe Island,-31.557,159.086,2016-03-30,rise,2016-03-29T19:33:34
Australia,Lord Howe Island,-31.557,159.086,2016-03-30,set,2016-03-30T07:22:10
Australia,Lord Howe Island,-31.557,159.086,2016-03-31,rise,2016-03-30T19:34:13
Australia,Lord Howe Island,-31.557,159.086,2016-03-31,set,2016-03-31T07:20:55
Australia,Lord Howe Island,-31.557,159.086,2016-04-01,rise,2016-03-31T19:34:52
Australia,Lord Howe Island,-31.557,159.086,2016-04-01,set,2016-04-01T07:19:40
Australia,Lord Howe Island,-31.557,159.086,2016-04-02,rise,2016-04-01T19:35:32
Australia,Lord Howe Island,-31.557,159.086,2016-04-02,set,2016-04-02T07:18:25
Australia,Lord Howe Island,-31.557,159.086,2016-04-03,rise,2016-04-02T19:36:11
Australia,Lord Howe Island,-31.557,159.086,2016-04-03,set,2016-04-03T07:17:11
Australia,Lord Howe Island,-31.557,159.086,2016-04-04,rise,2016-04-03T19:36:51
Australia,Lord Howe Island,-31.557,159.086,2016-04-04,set,2016-04-04T07:15:57
Australia,Lord Howe Island,-31.557,159.086,2016-04-05,rise,2016-04-04T19:37:30
Australia,Lord Howe Island,-31.557,159.086,2016-04-05,set,2016-04-05T07:14:43
Australia,Lord Howe Island,-31.557,159.086,2016-04-06,rise,2016-04-05T19:38:09
Australia,Lord Howe Island,-31.557,159.086,2016-04-06,set,2016-04-06T07:13:30
Australia,Lord Howe Island,-31.557,159.086,2016-04-07,rise,2016-04-06T19:38:49
Australia,Lord Howe Island,-31.557,159.086,2016-04-07,set,2016-04-07T07:12:17
Australia,Lord Howe Island,-31.557,159.086,2016-04-08,rise,2016-04-07T19:39:28
Australia,Lord Howe Island,-31.557,159.086,2016-04-08,set,2016-04-08T07:11:05
Australia,Lord Howe Island,-31.557,159.086,2016-04-09,rise,2016-04-08T19:40:08
Australia,Lord Howe Island,-31.557,159.086,2016-04-09,set,2016-04-09T07:09:53
Australia,Lord Howe Island,-31.557,159.086,2016-04-10,rise,2016-04-09T19:40:47
Australia,Lord Howe Island,-31.557,159.086,2016-04-10,set,2016-04-10T07:08:42
Australia,Lord Howe Island,-31.557,159.086,2016-04-11,rise,2016-04-10T19:41:27
Australia,Lord Howe Island,-31.557,159.086,2016-04-11,set,2016-04-11T07:07:31
Australia,Lord Howe Island,-31.557,159.086,2016-04-12,rise,2016-04-11T19:42:06
Australia,Lord Howe Island,-31.557,159.086,2016-04-12,set,2016-04-12T07:06:20
Australia,Lord Howe Island,-31.557,159.086,2016-04-13,rise,2016-04-12T19:42:46
Australia,Lord Howe Island,-31.557,159.086,2016-04-13,set,2016-04-13T07:05:10
Australia,Lord Howe Island,-31.557,159.086,2016-04-14,rise,2016-04-13T19:43:25
Australia,Lord Howe Island,-31.557,159.086,2016-04-14,set,2016-04-14T07:04:01
Australia,Lord Howe Island,-31.557,159.086,2016-04-15,rise,2016-04-14T19:44:05
Australia,Lord Howe Island,-31.557,159.086,2016-04-15,set,2016-04-15T07:02:52
Australia,Lord Howe Island,-31.557,159.086,2016-04-16,rise,2016-04-15T19:44:45
Australia,Lord Howe Island,-31.557,159.086,2016-04-16,set,2016-04-16T07:01:44
Australia,Lord Howe Island,-31.557,159.086,2016-04-17,rise,2016-04-16T19:45:24
